number,temperature,rainfall,humidity,apple_yeild 
5913,77.00,78.00,46.00,61.7
5914,65.00,50.00,67.00,63.0
5915,74.00,94.00,44.00,63.0
5916,75.00,93.00,28.00,55.1
5917,66.00,100.00,66.00,72.8
5918,85.00,51.00,67.00,69.2
5919,36.00,94.00,58.00,58.6
5920,46.00,63.00,78.00,65.4
5921,52.00,97.00,83.00,76.5
5922,86.00,58.00,50.00,62.400000000000006
5923,38.00,37.00,57.00,47.3
5924,49.00,75.00,55.00,57.2
5925,64.00,89.00,60.00,67.0
5926,89.00,26.00,25.00,44.4
5927,26.00,30.00,53.00,40.3
5928,61.00,74.00,62.00,64.1
5929,69.00,64.00,53.00,60.0
5930,71.00,38.00,81.00,69.4
5931,76.00,53.00,34.00,50.400000000000006
5932,92.00,95.00,70.00,81.6
5933,43.00,93.00,56.00,59.5
5934,35.00,82.00,89.00,71.4
5935,49.00,47.00,60.00,54.1
5936,43.00,34.00,87.00,63.2
5937,32.00,48.00,51.00,44.7
5938,54.00,80.00,71.00,67.7
5939,77.00,38.00,45.00,53.2
5940,99.00,20.00,59.00,63.2
5941,33.00,76.00,41.00,45.6
5942,22.00,84.00,98.00,72.4
5943,68.00,29.00,23.00,37.7
5944,34.00,91.00,42.00,49.4
5945,68.00,22.00,87.00,68.3
5946,79.00,72.00,25.00,50.6
5947,81.00,68.00,34.00,54.900000000000006
5948,76.00,94.00,53.00,68.1
5949,31.00,90.00,25.00,39.8
5950,69.00,30.00,92.00,72.7
5951,53.00,85.00,84.00,74.9
5952,45.00,68.00,39.00,46.6
5953,93.00,96.00,93.00,93.6
5954,82.00,21.00,48.00,52.8
5955,45.00,95.00,70.00,67.5
5956,80.00,24.00,23.00,40.3
5957,77.00,87.00,88.00,84.5
5958,89.00,64.00,44.00,61.5
5959,88.00,30.00,85.00,74.9
5960,57.00,23.00,88.00,65.7
5961,79.00,94.00,87.00,86.0
5962,57.00,91.00,30.00,50.3
5963,97.00,32.00,70.00,70.5
5964,42.00,63.00,66.00,58.2
5965,52.00,22.00,100.00,70.0
5966,83.00,26.00,54.00,57.099999999999994
5967,76.00,87.00,91.00,85.7
5968,95.00,48.00,23.00,49.6
5969,99.00,40.00,88.00,81.7
5970,95.00,29.00,54.00,61.3
5971,64.00,94.00,27.00,51.5
5972,76.00,99.00,96.00,90.6
5973,52.00,20.00,50.00,44.6
5974,72.00,20.00,93.00,72.1
5975,70.00,66.00,62.00,65.2
5976,77.00,89.00,84.00,82.9
5977,75.00,40.00,58.00,59.5
5978,71.00,70.00,40.00,55.3
5979,36.00,85.00,53.00,54.3
5980,69.00,72.00,57.00,63.6
5981,40.00,68.00,25.00,38.1
5982,96.00,57.00,48.00,64.19999999999999
5983,54.00,29.00,79.00,61.5
5984,33.00,65.00,42.00,43.9
5985,65.00,58.00,23.00,42.6
5986,51.00,87.00,30.00,47.7
5987,61.00,57.00,44.00,51.7
5988,65.00,78.00,24.00,47.1
5989,93.00,66.00,69.00,75.6
5990,75.00,32.00,32.00,44.9
5991,44.00,92.00,43.00,53.1
5992,90.00,29.00,47.00,56.3
5993,100.00,36.00,34.00,54.2
5994,49.00,32.00,77.00,59.6
5995,87.00,73.00,53.00,67.2
5996,48.00,42.00,85.00,65.3
5997,48.00,63.00,78.00,66.0
5998,53.00,67.00,60.00,59.3
5999,34.00,33.00,71.00,52.3
6000,100.00,26.00,77.00,73.7
6001,45.00,75.00,73.00,65.0
6002,45.00,61.00,73.00,62.2
6003,33.00,98.00,53.00,56.0
6004,87.00,45.00,61.00,65.6
6005,64.00,48.00,73.00,65.3
6006,68.00,63.00,63.00,64.5
6007,50.00,39.00,68.00,56.8
6008,96.00,72.00,23.00,54.699999999999996
6009,25.00,38.00,28.00,29.1
6010,36.00,25.00,89.00,60.3
6011,87.00,76.00,25.00,53.8
6012,98.00,50.00,40.00,59.4
6013,31.00,37.00,47.00,40.2
6014,98.00,98.00,85.00,91.5
6015,93.00,81.00,94.00,91.1
6016,95.00,39.00,92.00,82.3
6017,88.00,99.00,25.00,58.7
6018,85.00,44.00,34.00,51.3
6019,80.00,36.00,51.00,56.7
6020,64.00,55.00,73.00,66.7
6021,74.00,51.00,75.00,69.9
6022,29.00,50.00,25.00,31.2
6023,36.00,50.00,58.00,49.8
6024,59.00,95.00,96.00,84.7
6025,66.00,96.00,43.00,60.5
6026,60.00,45.00,39.00,46.5
6027,69.00,87.00,36.00,56.1
6028,20.00,65.00,89.00,63.5
6029,88.00,33.00,20.00,43.0
6030,94.00,52.00,91.00,84.1
6031,36.00,91.00,39.00,48.5
6032,43.00,70.00,36.00,44.9
6033,84.00,59.00,53.00,63.5
6034,32.00,72.00,63.00,55.5
6035,96.00,24.00,36.00,51.599999999999994
6036,51.00,36.00,75.00,60.0
6037,100.00,87.00,82.00,88.4
6038,97.00,71.00,61.00,73.8
6039,81.00,35.00,20.00,41.3
6040,98.00,36.00,79.00,76.1
6041,97.00,47.00,77.00,77.0
6042,98.00,39.00,39.00,56.7
6043,88.00,41.00,21.00,45.1
6044,44.00,97.00,69.00,67.1
6045,36.00,98.00,59.00,59.9
6046,21.00,58.00,77.00,56.400000000000006
6047,96.00,82.00,55.00,72.7
6048,41.00,40.00,36.00,38.3
6049,94.00,100.00,64.00,80.2
6050,66.00,20.00,20.00,33.8
6051,25.00,21.00,64.00,43.7
6052,53.00,30.00,86.00,64.9
6053,65.00,27.00,23.00,36.4
6054,93.00,61.00,79.00,79.6
6055,93.00,85.00,33.00,61.4
6056,22.00,89.00,29.00,38.9
6057,83.00,79.00,56.00,68.7
6058,69.00,95.00,67.00,73.2
6059,57.00,41.00,71.00,60.8
6060,31.00,46.00,63.00,50.0
6061,62.00,24.00,84.00,65.4
6062,68.00,69.00,98.00,83.2
6063,86.00,81.00,74.00,79.0
6064,67.00,90.00,98.00,87.1
6065,24.00,40.00,97.00,63.7
6066,98.00,65.00,81.00,82.9
6067,91.00,23.00,41.00,52.400000000000006
6068,75.00,88.00,62.00,71.1
6069,52.00,40.00,69.00,58.1
6070,87.00,87.00,46.00,66.5
6071,33.00,42.00,44.00,40.3
6072,25.00,31.00,68.00,47.7
6073,30.00,36.00,61.00,46.7
6074,75.00,66.00,45.00,58.2
6075,30.00,76.00,48.00,48.2
6076,59.00,59.00,94.00,76.5
6077,36.00,57.00,68.00,56.2
6078,59.00,50.00,39.00,47.2
6079,70.00,73.00,61.00,66.1
6080,30.00,27.00,87.00,57.9
6081,83.00,25.00,80.00,69.9
6082,81.00,80.00,98.00,89.3
6083,43.00,75.00,44.00,49.9
6084,66.00,97.00,64.00,71.2
6085,49.00,28.00,40.00,40.3
6086,20.00,38.00,48.00,37.6
6087,23.00,85.00,40.00,43.9
6088,99.00,26.00,23.00,46.4
6089,46.00,79.00,94.00,76.6
6090,47.00,76.00,76.00,67.3
6091,52.00,69.00,59.00,58.9
6092,61.00,67.00,24.00,43.7
6093,66.00,36.00,62.00,58.0
6094,60.00,36.00,50.00,50.2
6095,88.00,88.00,88.00,88.0
6096,73.00,46.00,77.00,69.6
6097,59.00,95.00,85.00,79.2
6098,43.00,71.00,36.00,45.1
6099,35.00,42.00,92.00,64.9
6100,76.00,83.00,22.00,50.400000000000006
6101,94.00,62.00,37.00,59.1
6102,52.00,65.00,68.00,62.6
6103,86.00,93.00,95.00,91.9
6104,28.00,33.00,20.00,25.0
6105,64.00,90.00,39.00,56.7
6106,70.00,63.00,34.00,50.6
6107,29.00,67.00,26.00,35.1
6108,48.00,100.00,92.00,80.4
6109,26.00,79.00,57.00,52.1
6110,72.00,83.00,96.00,86.2
6111,99.00,53.00,97.00,88.8
6112,22.00,62.00,40.00,39.0
6113,76.00,52.00,76.00,71.2
6114,41.00,88.00,43.00,51.4
6115,69.00,52.00,21.00,41.6
6116,60.00,28.00,96.00,71.6
6117,71.00,73.00,43.00,57.400000000000006
6118,79.00,61.00,83.00,77.4
6119,69.00,70.00,64.00,66.7
6120,100.00,62.00,71.00,77.9
6121,89.00,90.00,94.00,91.7
6122,53.00,60.00,96.00,75.9
6123,90.00,88.00,100.00,94.6
6124,56.00,94.00,80.00,75.6
6125,67.00,31.00,57.00,54.8
6126,51.00,63.00,56.00,55.9
6127,84.00,74.00,25.00,52.5
6128,31.00,34.00,68.00,50.1
6129,53.00,75.00,62.00,61.9
6130,94.00,89.00,55.00,73.5
6131,88.00,43.00,58.00,64.0
6132,36.00,73.00,57.00,53.9
6133,26.00,47.00,81.00,57.7
6134,78.00,30.00,95.00,76.9
6135,41.00,44.00,58.00,50.1
6136,47.00,29.00,24.00,31.9
6137,65.00,26.00,32.00,40.7
6138,51.00,97.00,24.00,46.7
6139,21.00,50.00,99.00,65.8
6140,35.00,22.00,47.00,38.4
6141,96.00,93.00,50.00,72.4
6142,71.00,26.00,98.00,75.5
6143,22.00,26.00,93.00,58.3
6144,93.00,38.00,49.00,60.0
6145,91.00,63.00,92.00,85.9
6146,40.00,28.00,61.00,48.1
6147,68.00,60.00,66.00,65.4
6148,49.00,33.00,51.00,46.8
6149,62.00,73.00,82.00,74.2
6150,84.00,40.00,80.00,73.2
6151,100.00,30.00,100.00,86.0
6152,88.00,81.00,45.00,65.1
6153,54.00,23.00,49.00,45.3
6154,23.00,98.00,89.00,71.0
6155,53.00,40.00,100.00,73.9
6156,96.00,62.00,44.00,63.199999999999996
6157,27.00,69.00,84.00,63.9
6158,29.00,41.00,53.00,43.4
6159,79.00,61.00,21.00,46.4
6160,85.00,38.00,56.00,61.1
6161,40.00,44.00,32.00,36.8
6162,86.00,31.00,68.00,66.0
6163,86.00,82.00,57.00,70.7
6164,92.00,84.00,72.00,80.4
6165,37.00,40.00,66.00,52.1
6166,88.00,74.00,79.00,80.7
6167,90.00,87.00,29.00,58.900000000000006
6168,49.00,80.00,40.00,50.7
6169,54.00,66.00,94.00,76.4
6170,86.00,67.00,68.00,73.2
6171,83.00,51.00,52.00,61.1
6172,100.00,54.00,29.00,55.3
6173,88.00,88.00,75.00,81.5
6174,35.00,85.00,39.00,47.0
6175,95.00,24.00,86.00,76.3
6176,64.00,37.00,44.00,48.6
6177,22.00,97.00,22.00,37.0
6178,92.00,36.00,20.00,44.8
6179,53.00,58.00,54.00,54.5
6180,33.00,93.00,64.00,60.5
6181,80.00,92.00,84.00,84.4
6182,25.00,28.00,77.00,51.6
6183,96.00,68.00,89.00,86.9
6184,96.00,38.00,45.00,58.9
6185,42.00,94.00,90.00,76.4
6186,100.00,27.00,78.00,74.4
6187,83.00,60.00,73.00,73.4
6188,25.00,63.00,66.00,53.1
6189,68.00,76.00,46.00,58.6
6190,69.00,53.00,21.00,41.8
6191,23.00,34.00,75.00,51.2
6192,85.00,74.00,47.00,63.8
6193,30.00,33.00,88.00,59.6
6194,37.00,74.00,39.00,45.4
6195,59.00,28.00,91.00,68.8
6196,72.00,81.00,65.00,70.3
6197,93.00,53.00,98.00,87.5
6198,52.00,73.00,65.00,62.7
6199,36.00,58.00,41.00,42.9
6200,57.00,66.00,32.00,46.3
6201,60.00,28.00,23.00,35.1
6202,96.00,46.00,38.00,57.0
6203,60.00,54.00,63.00,60.3
6204,31.00,60.00,54.00,48.3
6205,76.00,27.00,20.00,38.2
6206,67.00,38.00,84.00,69.7
6207,59.00,61.00,59.00,59.4
6208,27.00,42.00,84.00,58.5
6209,79.00,36.00,85.00,73.4
6210,45.00,50.00,94.00,70.5
6211,40.00,35.00,30.00,34.0
6212,63.00,91.00,90.00,82.1
6213,57.00,67.00,38.00,49.5
6214,65.00,74.00,66.00,67.3
6215,31.00,23.00,38.00,32.9
6216,100.00,85.00,51.00,72.5
6217,51.00,67.00,86.00,71.7
6218,41.00,86.00,48.00,53.5
6219,100.00,41.00,57.00,66.7
6220,28.00,82.00,64.00,56.800000000000004
6221,75.00,88.00,27.00,53.6
6222,70.00,25.00,92.00,72.0
6223,44.00,63.00,97.00,74.3
6224,78.00,21.00,95.00,75.1
6225,99.00,27.00,42.00,56.1
6226,66.00,35.00,21.00,37.3
6227,98.00,60.00,72.00,77.4
6228,47.00,33.00,85.00,63.2
6229,72.00,25.00,55.00,54.099999999999994
6230,97.00,50.00,80.00,79.1
6231,51.00,32.00,57.00,50.2
6232,75.00,41.00,97.00,79.2
6233,40.00,71.00,79.00,65.7
6234,52.00,61.00,24.00,39.8
6235,72.00,34.00,61.00,58.9
6236,39.00,94.00,84.00,72.5
6237,100.00,34.00,64.00,68.8
6238,78.00,98.00,32.00,59.0
6239,91.00,62.00,48.00,63.7
6240,41.00,30.00,98.00,67.3
6241,51.00,24.00,85.00,62.6
6242,52.00,39.00,25.00,35.9
6243,38.00,49.00,69.00,55.7
6244,68.00,63.00,70.00,68.0
6245,20.00,35.00,100.00,63.0
6246,31.00,36.00,78.00,55.5
6247,29.00,32.00,87.00,58.6
6248,26.00,31.00,25.00,26.5
6249,77.00,46.00,38.00,51.3
6250,33.00,82.00,65.00,58.800000000000004
6251,61.00,77.00,62.00,64.7
6252,55.00,77.00,97.00,80.4
6253,82.00,23.00,87.00,72.7
6254,28.00,48.00,27.00,31.5
6255,71.00,44.00,74.00,67.1
6256,36.00,55.00,75.00,59.3
6257,92.00,66.00,23.00,52.3
6258,36.00,84.00,31.00,43.1
6259,97.00,69.00,34.00,59.9
6260,65.00,59.00,61.00,61.8
6261,36.00,67.00,82.00,65.2
6262,86.00,35.00,20.00,42.8
6263,66.00,29.00,68.00,59.6
6264,33.00,67.00,35.00,40.8
6265,33.00,63.00,86.00,65.5
6266,45.00,47.00,63.00,54.4
6267,94.00,57.00,89.00,84.1
6268,51.00,21.00,73.00,56.0
6269,60.00,57.00,51.00,54.9
6270,24.00,36.00,35.00,31.9
6271,75.00,48.00,55.00,59.6
6272,46.00,38.00,50.00,46.4
6273,54.00,93.00,67.00,68.3
6274,28.00,71.00,44.00,44.6
6275,22.00,37.00,47.00,37.5
6276,35.00,56.00,42.00,42.7
6277,69.00,24.00,83.00,67.0
6278,23.00,100.00,27.00,40.4
6279,98.00,27.00,25.00,47.3
6280,61.00,63.00,36.00,48.900000000000006
6281,97.00,79.00,38.00,63.9
6282,88.00,60.00,63.00,69.9
6283,77.00,49.00,100.00,82.9
6284,25.00,24.00,27.00,25.8
6285,66.00,51.00,52.00,56.0
6286,49.00,47.00,77.00,62.6
6287,66.00,37.00,51.00,52.7
6288,24.00,68.00,31.00,36.3
6289,52.00,27.00,90.00,66.0
6290,20.00,55.00,66.00,50.0
6291,44.00,84.00,78.00,69.0
6292,82.00,56.00,48.00,59.8
6293,77.00,47.00,68.00,66.5
6294,56.00,55.00,89.00,72.3
6295,99.00,93.00,52.00,74.3
6296,35.00,52.00,47.00,44.4
6297,100.00,51.00,76.00,78.2
6298,64.00,33.00,84.00,67.8
6299,52.00,91.00,50.00,58.8
6300,59.00,45.00,99.00,76.2
6301,90.00,87.00,100.00,94.4
6302,31.00,85.00,53.00,52.8
6303,78.00,36.00,75.00,68.1
6304,53.00,34.00,45.00,45.2
6305,73.00,98.00,71.00,77.0
6306,26.00,85.00,64.00,56.8
6307,52.00,32.00,73.00,58.5
6308,76.00,33.00,60.00,59.400000000000006
6309,98.00,100.00,50.00,74.4
6310,30.00,38.00,54.00,43.6
6311,69.00,43.00,70.00,64.3
6312,84.00,78.00,40.00,60.8
6313,72.00,49.00,60.00,61.4
6314,78.00,30.00,53.00,55.9
6315,97.00,82.00,94.00,92.5
6316,74.00,60.00,47.00,57.7
6317,48.00,54.00,50.00,50.2
6318,94.00,98.00,61.00,78.3
6319,36.00,51.00,80.00,61.0
6320,75.00,30.00,45.00,51.0
6321,60.00,35.00,32.00,41.0
6322,96.00,83.00,40.00,65.4
6323,95.00,72.00,31.00,58.4
6324,73.00,92.00,77.00,78.8
6325,60.00,21.00,83.00,63.7
6326,53.00,64.00,86.00,71.7
6327,88.00,26.00,34.00,48.599999999999994
6328,84.00,78.00,78.00,79.8
6329,35.00,46.00,39.00,39.2
6330,60.00,45.00,34.00,44.0
6331,32.00,90.00,74.00,64.6
6332,59.00,90.00,36.00,53.7
6333,39.00,31.00,28.00,31.9
6334,67.00,67.00,62.00,64.5
6335,54.00,54.00,24.00,39.0
6336,34.00,72.00,97.00,73.1
6337,42.00,41.00,21.00,31.3
6338,68.00,60.00,46.00,55.4
6339,42.00,100.00,75.00,70.1
6340,67.00,74.00,49.00,59.4
6341,67.00,40.00,88.00,72.1
6342,20.00,92.00,61.00,54.900000000000006
6343,21.00,79.00,23.00,33.6
6344,27.00,21.00,61.00,42.8
6345,88.00,52.00,95.00,84.3
6346,76.00,40.00,33.00,47.3
6347,62.00,95.00,56.00,65.6
6348,49.00,95.00,30.00,48.7
6349,82.00,57.00,45.00,58.5
6350,85.00,35.00,50.00,57.5
6351,22.00,24.00,99.00,60.9
6352,45.00,29.00,60.00,49.3
6353,31.00,50.00,29.00,33.8
6354,21.00,85.00,54.00,50.3
6355,32.00,72.00,70.00,59.0
6356,33.00,70.00,56.00,51.9
6357,44.00,79.00,51.00,54.5
6358,56.00,21.00,41.00,41.5
6359,83.00,88.00,69.00,77.0
6360,74.00,64.00,76.00,73.0
6361,37.00,64.00,94.00,70.9
6362,30.00,65.00,45.00,44.5
6363,29.00,93.00,81.00,67.8
6364,80.00,94.00,62.00,73.8
6365,71.00,25.00,23.00,37.8
6366,87.00,79.00,65.00,74.4
6367,68.00,34.00,55.00,54.7
6368,99.00,37.00,23.00,48.6
6369,66.00,89.00,61.00,68.1
6370,100.00,35.00,88.00,81.0
6371,50.00,50.00,53.00,51.5
6372,68.00,42.00,44.00,50.8
6373,58.00,76.00,86.00,75.6
6374,49.00,29.00,80.00,60.5
6375,55.00,35.00,95.00,71.0
6376,81.00,82.00,43.00,62.2
6377,25.00,95.00,78.00,65.5
6378,60.00,42.00,53.00,52.9
6379,32.00,100.00,82.00,70.6
6380,55.00,88.00,76.00,72.1
6381,86.00,61.00,27.00,51.5
6382,41.00,92.00,24.00,42.7
6383,41.00,28.00,58.00,46.9
6384,34.00,63.00,31.00,38.3
6385,57.00,28.00,44.00,44.7
6386,80.00,75.00,82.00,80.0
6387,74.00,59.00,59.00,63.5
6388,42.00,71.00,92.00,72.8
6389,28.00,94.00,42.00,48.2
6390,68.00,55.00,36.00,49.4
6391,22.00,50.00,48.00,40.6
6392,20.00,53.00,99.00,66.1
6393,99.00,26.00,68.00,68.9
6394,78.00,99.00,57.00,71.7
6395,42.00,34.00,50.00,44.4
6396,37.00,96.00,59.00,59.800000000000004
6397,73.00,95.00,78.00,79.9
6398,72.00,71.00,65.00,68.3
6399,33.00,87.00,85.00,69.80000000000001
6400,97.00,99.00,97.00,97.4
6401,58.00,66.00,82.00,71.6
6402,55.00,67.00,28.00,43.9
6403,34.00,32.00,41.00,37.1
6404,61.00,21.00,83.00,64.0
6405,23.00,28.00,85.00,55.0
6406,46.00,47.00,68.00,57.2
6407,68.00,99.00,54.00,67.2
6408,24.00,56.00,48.00,42.4
6409,51.00,28.00,67.00,54.4
6410,37.00,100.00,49.00,55.6
6411,27.00,79.00,40.00,43.9
6412,68.00,42.00,52.00,54.8
6413,51.00,31.00,21.00,32.0
6414,65.00,87.00,20.00,46.900000000000006
6415,82.00,70.00,43.00,60.099999999999994
6416,29.00,44.00,64.00,49.5
6417,82.00,47.00,51.00,59.5
6418,53.00,33.00,58.00,51.5
6419,42.00,29.00,78.00,57.4
6420,80.00,22.00,88.00,72.4
6421,32.00,24.00,80.00,54.4
6422,21.00,45.00,95.00,62.8
6423,83.00,74.00,59.00,69.2
6424,24.00,71.00,23.00,32.9
6425,57.00,68.00,56.00,58.7
6426,56.00,85.00,70.00,68.8
6427,53.00,74.00,35.00,48.2
6428,86.00,81.00,77.00,80.5
6429,59.00,92.00,24.00,48.1
6430,90.00,100.00,73.00,83.5
6431,60.00,67.00,47.00,54.9
6432,52.00,37.00,47.00,46.5
6433,28.00,48.00,70.00,53.0
6434,99.00,45.00,66.00,71.7
6435,53.00,88.00,98.00,82.5
6436,73.00,94.00,53.00,67.2
6437,89.00,68.00,100.00,90.3
6438,68.00,35.00,86.00,70.4
6439,29.00,46.00,37.00,36.4
6440,75.00,22.00,59.00,56.4
6441,29.00,75.00,34.00,40.7
6442,63.00,66.00,54.00,59.1
6443,62.00,94.00,85.00,79.9
6444,63.00,40.00,63.00,58.4
6445,31.00,54.00,41.00,40.6
6446,83.00,56.00,20.00,46.1
6447,62.00,45.00,65.00,60.099999999999994
6448,47.00,40.00,77.00,60.6
6449,23.00,85.00,24.00,35.9
6450,95.00,40.00,75.00,74.0
6451,25.00,92.00,34.00,42.900000000000006
6452,44.00,60.00,76.00,63.2
6453,50.00,51.00,78.00,64.2
6454,66.00,97.00,33.00,55.7
6455,62.00,63.00,78.00,70.2
6456,79.00,39.00,41.00,52.0
6457,42.00,25.00,100.00,67.6
6458,52.00,86.00,48.00,56.8
6459,88.00,55.00,32.00,53.4
6460,63.00,90.00,44.00,58.9
6461,99.00,47.00,86.00,82.1
6462,48.00,79.00,87.00,73.7
6463,100.00,64.00,66.00,75.8
6464,49.00,94.00,60.00,63.5
6465,78.00,64.00,69.00,70.7
6466,79.00,87.00,66.00,74.1
6467,77.00,20.00,35.00,44.599999999999994
6468,96.00,50.00,29.00,53.3
6469,35.00,38.00,49.00,42.6
6470,34.00,91.00,27.00,41.9
6471,95.00,32.00,21.00,45.4
6472,98.00,53.00,50.00,65.0
6473,38.00,97.00,76.00,68.80000000000001
6474,38.00,43.00,58.00,49.0
6475,90.00,96.00,66.00,79.2
6476,58.00,91.00,97.00,84.1
6477,74.00,42.00,52.00,56.6
6478,61.00,70.00,33.00,48.8
6479,68.00,44.00,78.00,68.2
6480,65.00,46.00,26.00,41.7
6481,56.00,80.00,91.00,78.3
6482,70.00,86.00,47.00,61.7
6483,21.00,83.00,36.00,40.900000000000006
6484,80.00,25.00,95.00,76.5
6485,32.00,44.00,99.00,67.9
6486,61.00,41.00,81.00,67.0
6487,70.00,54.00,53.00,58.3
6488,88.00,100.00,84.00,88.4
6489,49.00,60.00,69.00,61.2
6490,28.00,37.00,25.00,28.3
6491,64.00,23.00,97.00,72.3
6492,41.00,73.00,41.00,47.4
6493,50.00,66.00,47.00,51.7
6494,93.00,57.00,55.00,66.8
6495,37.00,89.00,62.00,59.9
6496,87.00,63.00,22.00,49.7
6497,68.00,22.00,63.00,56.3
6498,71.00,76.00,88.00,80.5
6499,40.00,68.00,33.00,42.1
6500,94.00,73.00,41.00,63.3
6501,44.00,54.00,76.00,62.0
6502,69.00,74.00,69.00,70.0
6503,28.00,68.00,78.00,61.0
6504,69.00,96.00,90.00,84.9
6505,34.00,80.00,40.00,46.2
6506,76.00,26.00,100.00,78.0
6507,20.00,64.00,68.00,52.8
6508,59.00,88.00,61.00,65.8
6509,49.00,28.00,70.00,55.3
6510,35.00,76.00,90.00,70.7
6511,50.00,87.00,46.00,55.400000000000006
6512,37.00,85.00,34.00,45.1
6513,31.00,87.00,96.00,74.7
6514,54.00,72.00,54.00,57.6
6515,41.00,86.00,35.00,47.0
6516,50.00,74.00,99.00,79.3
6517,79.00,72.00,93.00,84.6
6518,37.00,91.00,86.00,72.3
6519,99.00,82.00,89.00,90.6
6520,99.00,93.00,45.00,70.8
6521,34.00,62.00,46.00,45.6
6522,63.00,68.00,65.00,65.0
6523,56.00,51.00,39.00,46.5
6524,40.00,93.00,85.00,73.1
6525,59.00,63.00,49.00,54.8
6526,100.00,63.00,30.00,57.6
6527,77.00,74.00,82.00,78.9
6528,22.00,67.00,26.00,33.0
6529,73.00,82.00,35.00,55.8
6530,69.00,27.00,52.00,52.1
6531,82.00,84.00,53.00,67.9
6532,84.00,22.00,22.00,40.6
6533,96.00,87.00,86.00,89.2
6534,56.00,76.00,30.00,47.0
6535,24.00,25.00,67.00,45.7
6536,81.00,54.00,20.00,45.1
6537,23.00,66.00,36.00,38.1
6538,47.00,62.00,100.00,76.5
6539,42.00,58.00,24.00,36.2
6540,63.00,47.00,68.00,62.3
6541,54.00,21.00,82.00,61.4
6542,32.00,20.00,63.00,45.1
6543,76.00,76.00,29.00,52.5
6544,64.00,24.00,55.00,51.5
6545,31.00,64.00,56.00,50.1
6546,40.00,66.00,32.00,41.2
6547,49.00,94.00,71.00,69.0
6548,49.00,64.00,87.00,71.0
6549,28.00,100.00,57.00,56.9
6550,48.00,84.00,72.00,67.2
6551,40.00,74.00,20.00,36.8
6552,49.00,50.00,73.00,61.2
6553,80.00,73.00,46.00,61.6
6554,33.00,92.00,26.00,41.300000000000004
6555,88.00,81.00,58.00,71.6
6556,35.00,99.00,75.00,67.8
6557,39.00,62.00,52.00,50.1
6558,67.00,44.00,71.00,64.4
6559,31.00,45.00,40.00,38.3
6560,60.00,49.00,59.00,57.3
6561,41.00,49.00,29.00,36.6
6562,98.00,59.00,74.00,78.2
6563,59.00,84.00,85.00,77.0
6564,99.00,47.00,48.00,63.1
6565,89.00,92.00,66.00,78.1
6566,52.00,42.00,63.00,55.5
6567,63.00,44.00,86.00,70.7
6568,45.00,98.00,93.00,79.6
6569,52.00,67.00,74.00,66.0
6570,74.00,37.00,39.00,49.1
6571,64.00,63.00,24.00,43.8
6572,87.00,97.00,60.00,75.5
6573,39.00,88.00,75.00,66.8
6574,26.00,54.00,69.00,53.1
6575,41.00,23.00,53.00,43.4
6576,53.00,48.00,34.00,42.5
6577,74.00,58.00,54.00,60.8
6578,32.00,47.00,47.00,42.5
6579,49.00,35.00,26.00,34.7
6580,97.00,46.00,47.00,61.8
6581,35.00,33.00,89.00,61.6
6582,25.00,99.00,57.00,55.8
6583,89.00,37.00,56.00,62.1
6584,43.00,37.00,24.00,32.3
6585,48.00,43.00,40.00,43.0
6586,27.00,92.00,69.00,61.0
6587,58.00,84.00,81.00,74.7
6588,70.00,100.00,84.00,83.0
6589,40.00,29.00,68.00,51.8
6590,97.00,38.00,84.00,78.69999999999999
6591,87.00,39.00,84.00,75.9
6592,39.00,38.00,84.00,61.3
6593,70.00,56.00,37.00,50.7
6594,91.00,65.00,50.00,65.3
6595,91.00,56.00,55.00,66.0
6596,45.00,49.00,49.00,47.8
6597,94.00,26.00,66.00,66.4
6598,25.00,62.00,28.00,33.9
6599,40.00,93.00,96.00,78.6
6600,40.00,76.00,32.00,43.2
6601,78.00,42.00,87.00,75.3
6602,83.00,78.00,59.00,70.0
6603,74.00,91.00,65.00,72.9
6604,21.00,99.00,24.00,38.1
6605,78.00,25.00,29.00,42.9
6606,82.00,97.00,22.00,55.0
6607,74.00,99.00,40.00,62.0
6608,54.00,28.00,60.00,51.8
6609,72.00,92.00,38.00,59.0
6610,34.00,78.00,98.00,74.8
6611,42.00,27.00,23.00,29.5
6612,48.00,32.00,66.00,53.8
6613,98.00,86.00,86.00,89.6
6614,75.00,70.00,68.00,70.5
6615,87.00,34.00,95.00,80.4
6616,53.00,65.00,73.00,65.4
6617,84.00,61.00,70.00,72.4
6618,31.00,28.00,65.00,47.4
6619,31.00,73.00,69.00,58.4
6620,55.00,83.00,82.00,74.1
6621,46.00,55.00,37.00,43.3
6622,51.00,98.00,73.00,71.4
6623,88.00,80.00,46.00,65.4
6624,54.00,69.00,31.00,45.5
6625,91.00,56.00,99.00,88.0
6626,67.00,41.00,21.00,38.8
6627,55.00,42.00,46.00,47.9
6628,77.00,97.00,31.00,58.0
6629,41.00,55.00,28.00,37.3
6630,74.00,78.00,66.00,70.8
6631,81.00,91.00,35.00,60.0
6632,53.00,86.00,56.00,61.099999999999994
6633,44.00,82.00,72.00,65.6
6634,72.00,41.00,45.00,52.3
6635,23.00,30.00,55.00,40.4
6636,98.00,98.00,35.00,66.5
6637,73.00,27.00,77.00,65.8
6638,45.00,25.00,90.00,63.5
6639,58.00,48.00,42.00,48.0
6640,77.00,90.00,72.00,77.1
